name,id,teams,grpid
T.Taylor,32013030-2d30-3032-3831-3138b775ef66,"BAL (2011-2014),BUF (2015-2017),CLE (2018-2018),LAC (2019-2019)",tyrod-taylor-qb
T.Taylor,32013030-2d30-3033-3339-3131fdbe6402,TEN (2017-2017),taywan-taylor-wr
T.Tebow,00-0027876,DEN (2010-2010),tim-tebow-qb
T.Tebow,32013030-2d30-3032-3738-37367f80ade6,"DEN (2011-2011),NYJ (2012-2012)",tim-tebow-qb
T.Thigpen,00-0025604,"KC (2007-2009),MIA (2009-2010)",tyler-thigpen-qb
T.Thigpen,32013030-2d30-3032-3536-303461c70703,BUF (2011-2012),tyler-thigpen-qb
T.Williams,00-0023761,ATL (2007-2007),travis-williams-lb
T.Williams,32013030-2d30-3033-3035-34325fb24f9d,DAL (2013-2017),terrence-williams-wr
T.Williams,32013030-2d30-3033-3135-3331c36a3b0a,IND (2015-2015),trey-williams-rb
V.Davis,00-0024221,SF (2006-2008),vernon-davis-te
V.Davis,32013030-2d30-3032-3432-3231bd4de2d9,SF (2011-2014),vernon-davis-te
V.Jackson,00-0023496,LAC (2006-2010),vincent-jackson-wr
V.Jackson,32013030-2d30-3032-3334-39361c063abc,"LAC (2011-2011),TB (2013-2013)",vincent-jackson-wr
V.Leach,00-0022397,HOU (2007-2008),vonta-leach-rb
V.Leach,32013030-2d30-3032-3233-3937a45074ba,BAL (2011-2013),vonta-leach-rb
V.Young,00-0024218,TEN (2006-2010),vince-young-qb
V.Young,32013030-2d30-3032-3432-3138bc3430d9,PHI (2011-2011),vince-young-qb
W.McGahee,00-0022178,"BAL (2007-2010),BUF (2004-2006)",willis-mcgahee-rb
W.McGahee,32013030-2d30-3032-3231-3738f30af1ce,"CLE (2013-2013),DEN (2011-2012)",willis-mcgahee-rb
W.Welker,00-0022427,"MIA (2005-2005),NE (2007-2009)",wes-welker-wr
W.Welker,32013030-2d30-3032-3234-3237c5d6fb3d,NE (2011-2012),wes-welker-wr
